Bin	Sequences	Proportion	Patterns	Percent Full
truncated_right	9953.0	0.9945043964828137	1981	99.32181251883854%
untileable_sequences	50.0	0.004996003197442046	0	0.0%
other	5.0	0.0004996003197442046	5	0.0%
Totals	10008.0	1.0	1986


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_right	9953.0	0.9945	1981	0.9932181251883854
Subclassification	Sequence Count	Repeats	Proportion of truncated_right	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_right	16.0	0	0.001607555510901236	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[6-2865](+)
truncated_right	16.0	0	0.001607555510901236	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2860](+)
truncated_right	16.0	0	0.001607555510901236	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[5-2865](+)
truncated_right	14.0	0	0.0014066110720385814	forward_linear	False	False	True	I P	ITR-FLIP[1-143](-) Payload[4-2865](+)
truncated_right	13.0	0	0.001306138852607254	forward_linear	False	False	True	I P	ITR-FLIP[7-145](-) Payload[1-2865](+)
truncated_right	13.0	0	0.001306138852607254	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	12.0	0	0.0012056666331759268	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-143](-) Payload[1-2865](+)
truncated_right	12.0	0	0.0012056666331759268	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-) Payload[1-2864](+)
truncated_right	12.0	0	0.0012056666331759268	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[4-2865](+)
truncated_right	12.0	0	0.0012056666331759268	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	True	False	True	I P	ITR-FLIP[7-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[4-2865](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2863](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-) Payload[5-2865](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	True	False	True	I P	ITR-FLIP[1-141](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	11.0	0	0.0011051944137445997	forward_linear	True	False	True	I P	ITR-FLIP[1-140](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[5-2865](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[1-2863](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[5-2865](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2862](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-) Payload[5-2865](+)
truncated_right	10.0	0	0.0010047221943132723	forward_linear	False	False	True	I P	ITR-FLIP[1-140](-) Payload[1-2865](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	False	False	True	I P	ITR-FLIP[3-144](-) Payload[1-2865](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	False	False	True	I P	ITR-FLIP[2-144](-) Payload[1-2865](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2859](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-) Payload[4-2865](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2859](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-141](-) Payload[1-2865](+)
truncated_right	9.0	0	0.0009042499748819451	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[1-2864](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-) Payload[1-2863](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2864](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2863](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2863](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-) Payload[4-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-144](-) Payload[1-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-138](-) Payload[1-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	8.0	0	0.000803777755450618	forward_linear	False	False	True	I P	ITR-FLIP[1-141](-) Payload[1-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[4-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[2-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[3-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2864](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2862](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2864](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-) Payload[2-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[3-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	False	False	True	I P	ITR-FLIP[1-143](-) Payload[2-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[3-145](-) Payload[1-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	7.0	0	0.0007033055360192907	forward_linear	True	False	True	I P	ITR-FLIP[1-139](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
