Bin	Sequences	Proportion	Patterns	Percent Full
expected	95699.0	0.6979469788134048	7426	100.0%
expected_selfprime	26503.5	0.19329395033366154	3951	100.0%
other	4627.0	0.033745396200269846	3662	7.38059217635617%
itr_only	3347.5	0.024413813222477484	361	0.0%
snapback	2551.5	0.01860846734492944	2130	0.1567705271408975%
truncated_right	1013.0	0.007387959012507749	1040	1.4807502467917077%
truncated_left	913.5	0.006662290777814243	953	1.532567049808429%
snapback_selfprime	890.5	0.00649454837180469	900	0.0%
truncated_selfprime	510.0	0.003719505524559676	514	0.7843137254901961%
irregular_payload	508.0	0.003704919228384932	546	18.30708661417323%
payload_only	262.5	0.0019144513729351274	265	0.0%
extended	192.5	0.0014039310068190934	232	98.44155844155844%
doubled_payload	92.5	0.0006746161980819021	96	0.0%
truncated_sp_PPI	2.0	1.4586296174743827e-05	2	0.0%
truncated_sp_IPP	2.0	1.4586296174743827e-05	3	0.0%
Totals	137115.0	1.0000000000000002	22081


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	95699.0	0.69795	7426	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4653-6975](+) ITR-FLIP[23-145](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B B I B	Backbone[4653-6975](+) ITR-FLIP[21-145](-) Backbone[6941-6975](-) Backbone[6931-6975](+) ITR-FLIP[21-145](+) Backbone[4653-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4653-6975](+) ITR-FLIP[21-145](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I P P I P P I B	Backbone[4653-6975](+) ITR-FLIP[1-145](-) Payload[1-37](+) Payload[1-86](-) ITR-FLIP[1-165](+) Payload[1-86](+) Payload[1-37](-) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4653-5971](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I	Backbone[4653-4774](-) Backbone[4652-6975](+) ITR-FLIP[21-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4653-4738](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B I B I B	Backbone[4653-4671](-) ITR-FLIP[21-165](+) Backbone[4653-4789](-) ITR-FLIP[21-145](+) Backbone[4653-4789](+) ITR-FLIP[21-165](-) Backbone[4653-4671](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[90-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[63-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[55-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[50-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[42-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[36-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[35-145](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[23-145](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[22-143](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	True	B I P I B	Backbone[4652-6975](+) ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-148](-)
other	1.0	-1	0.0002161227577263886	non_linear	True	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](-) ITR-FLIP[21-145](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](-) Backbone[6916-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](-) Backbone[6820-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B B I B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](-) Backbone[4691-6975](-) Backbone[4656-6975](+) ITR-FLIP[21-145](-) Backbone[6943-6975](+) ITR-FLIP[21-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](-) Backbone[4658-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](+) Backbone[6816-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](+) Backbone[4654-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](+) Backbone[4653-6973](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-145](+) Backbone[4652-6972](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-143](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-143](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-142](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-141](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-139](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-135](+)
other	1.0	-1	0.0002161227577263886	non_linear	True	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[21-117](+) ITR-FLIP[21-135](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[21-109](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B I B I B I B I P I P I B I B I	Backbone[4652-6975](+) ITR-FLIP[18-145](-) Backbone[6821-6966](-) ITR-FLIP[3-163](-) Backbone[6821-6975](+) ITR-FLIP[21-163](+) Backbone[6821-6975](+) ITR-FLIP[21-143](-) Backbone[6821-6975](-) ITR-FLIP[1-163](-) Payload[1791-1872](-) ITR-FLIP[23-143](+) Payload[1791-1872](+) ITR-FLIP[1-163](+) Backbone[6821-6975](+) ITR-FLIP[21-145](+) Backbone[6821-6975](-) ITR-FLIP[3-144](+)
other	1.0	-1	0.0002161227577263886	non_linear	True	False	True	B I P I B	Backbone[4652-6975](+) ITR-FLIP[16-145](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	True	False	False	B I B	Backbone[4652-6975](+) ITR-FLIP[16-145](-) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4652-6975](+) ITR-FLIP[11-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	True	B I P I	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[2-1872](+) ITR-FLIP[1-145](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I P P I P P I	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[1680-1872](-) Payload[1-112](-) ITR-FLIP[1-165](-) Payload[1680-1872](-) Payload[1-112](-) ITR-FLIP[22-165](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	True	B I P I	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	True	B I P I P I B	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I P	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[1-17](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I P I	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Payload[1-110](+) ITR-FLIP[18-114](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B B I B	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Backbone[4704-4789](-) Backbone[4656-4789](+) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B B I B	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Backbone[4691-4789](-) Backbone[4656-4789](+) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B P I B	Backbone[4652-6975](+) ITR-FLIP[1-145](-) Backbone[4654-4790](-) Payload[1-54](-) ITR-FLIP[1-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6972](+) ITR-FLIP[21-145](-) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-6915](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-6824](+) Backbone[6741-6975](+) ITR-FLIP[21-145](-) Backbone[6741-6975](-) Backbone[4652-6824](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-6722](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-6578](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B B	Backbone[4652-6566](-) Backbone[4691-5213](-) Backbone[4656-5213](+) Backbone[4652-6566](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6558](+) Backbone[4652-6574](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-6549](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6520](+) Backbone[4652-6569](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6494](+) Backbone[4652-6511](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6492](+) Backbone[4652-6492](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-6475](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6441](+) Backbone[4652-6221](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6427](+) Backbone[4652-6590](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6400](+) Backbone[4652-6554](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6364](+) Backbone[4652-6403](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6341](+) Backbone[4652-6289](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-6294](+) Backbone[4652-6287](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-6257](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-6236](+) Backbone[6505-6975](+) ITR-FLIP[21-145](-) Backbone[6505-6975](-) Backbone[4652-6236](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-6191](-) ITR-FLIP[25-143](-) Backbone[4652-6191](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P I P B B I B	Backbone[4652-5976](+) Payload[1-79](-) ITR-FLIP[1-165](-) Payload[1-79](+) Backbone[4652-5976](-) Backbone[4723-6975](+) ITR-FLIP[21-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5950](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-5926](+) Backbone[4652-5918](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-5895](+) Backbone[4652-5901](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5862](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-5855](+) Backbone[4652-5843](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5781](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5691](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-5628](+) Backbone[4652-5627](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-5609](+) ITR-FLIP[24-136](-) Backbone[4653-5609](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P I P B	Backbone[4652-5600](+) Payload[1-405](-) ITR-FLIP[1-165](-) Payload[1-405](+) Backbone[4652-5600](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-5589](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5589](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-5585](+) Backbone[5928-6975](+) ITR-FLIP[21-145](+) Backbone[5927-6975](-) Backbone[4652-5585](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I P P I P P I P P I B	Backbone[4652-5576](+) ITR-FLIP[21-165](+) Payload[1816-1872](-) Payload[1813-1872](+) ITR-FLIP[1-165](-) Payload[1816-1872](-) Payload[1813-1872](+) ITR-FLIP[1-165](+) Payload[1813-1872](-) Payload[1816-1872](+) ITR-FLIP[21-165](-) Backbone[4652-5576](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-5573](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-5555](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-5501](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-5468](+) Backbone[5894-6975](+) ITR-FLIP[21-145](+) Backbone[5894-6975](-) Backbone[4652-5468](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-5366](+) Backbone[5540-6975](+) ITR-FLIP[21-145](-) Backbone[5540-6975](-) Backbone[4652-5366](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-5134](+) Backbone[6590-6975](+) ITR-FLIP[21-145](+) Backbone[6590-6975](-) Backbone[4652-5134](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-5111](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	True	B I P I	Backbone[4652-5048](+) ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[4652-4993](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B B	Backbone[4652-4928](+) Backbone[4652-6866](+) Backbone[4652-6776](-) Backbone[4652-4928](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-4917](+) Backbone[1-1256](-) ITR-FLIP[21-145](-) Backbone[1-1256](+) Backbone[4652-4917](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B I B B B	Backbone[4652-4905](+) Backbone[1895-2632](-) Backbone[6762-6975](+) ITR-FLIP[21-145](+) Backbone[6762-6975](-) Backbone[1895-2632](+) Backbone[4652-4905](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[4652-4877](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4652-4794](+) Backbone[5899-6975](+) ITR-FLIP[21-145](-) Backbone[5899-6975](-) Backbone[4652-4794](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-4789](+) ITR-FLIP[1-165](-) Backbone[4652-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	True	B I P I	Backbone[4652-4789](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-144](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-4789](+) ITR-FLIP[1-165](+) Backbone[4652-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4652-4789](+) ITR-FLIP[1-165](+) Backbone[4652-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-4788](+) Backbone[4652-5141](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B I B	Backbone[4652-4756](+) Backbone[376-479](+) Backbone[4789-6975](+) ITR-FLIP[21-145](+) Backbone[4652-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4652-4719](+) Backbone[4652-4930](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4651-6975](+) ITR-FLIP[26-145](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B P I	Backbone[4651-6975](+) ITR-FLIP[21-145](-) Backbone[6654-6975](-) Payload[1-52](-) ITR-FLIP[21-165](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4651-6975](+) ITR-FLIP[21-145](-) Backbone[4651-6975](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4651-6975](+) ITR-FLIP[21-137](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4651-5627](+) Backbone[4651-5633](-)
other	1.0	-1	0.0002161227577263886	non_linear	True	False	False	B B I B B	Backbone[4651-5490](+) Backbone[4652-6975](+) ITR-FLIP[11-145](-) ITR-FLIP[11-155](+) ITR-FLIP[25-145](+) Backbone[4652-6975](-) Backbone[4651-5490](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4648-5946](-) Backbone[6522-6975](+) ITR-FLIP[21-145](+) Backbone[6522-6975](-) Backbone[4648-5946](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4644-4723](+) Backbone[4644-4815](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4625-4890](-) Backbone[1-905](-) ITR-FLIP[21-145](-) Backbone[1-905](+) Backbone[4625-4890](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B B I P P I B	Backbone[458-4789](+) ITR-FLIP[1-165](-) Backbone[1839-4789](-) Backbone[1647-1801](+) ITR-FLIP[1-148](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[18-165](-) Backbone[458-1801](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4530-4789](+) ITR-FLIP[1-165](-) Backbone[4530-4789](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B B	Backbone[4524-6965](-) Backbone[4652-5277](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P I P B	Backbone[4500-5985](+) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Backbone[4500-5985](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4495-6975](+) ITR-FLIP[21-145](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4459-4789](+) ITR-FLIP[1-165](+) Backbone[4459-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[445-1796](-) Backbone[489-1796](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P I P B	Backbone[4411-4770](+) Payload[1-149](-) ITR-FLIP[1-165](+) Payload[1-149](+) Backbone[4411-4770](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[4403-4789](+) ITR-FLIP[1-165](-) Backbone[4403-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[4394-5836](+) Backbone[4394-5861](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B I B B	Backbone[4252-4856](+) Backbone[4652-6975](+) ITR-FLIP[21-145](-) Backbone[4652-6975](-) Backbone[4252-4856](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4236-6975](+) ITR-FLIP[21-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4224-6975](+) ITR-FLIP[21-145](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B I B B B	Backbone[4217-5533](+) Backbone[4651-4900](-) Backbone[6360-6975](+) ITR-FLIP[21-145](+) Backbone[6360-6975](-) Backbone[4651-4900](+) Backbone[4217-5533](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4152-6975](+) ITR-FLIP[28-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4145-6975](+) ITR-FLIP[28-145](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[4119-6975](+) ITR-FLIP[21-145](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[396-1831](-) Backbone[396-1831](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[3931-5365](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[3767-4789](+) ITR-FLIP[4-165](-) Backbone[3767-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[3760-6975](+) ITR-FLIP[21-145](-) Backbone[3760-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[3679-6975](+) ITR-FLIP[21-145](+) Backbone[3679-6975](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[3613-4789](+) ITR-FLIP[1-165](+) Backbone[3613-4790](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[349-1021](+) Backbone[349-1141](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[3443-4789](+) ITR-FLIP[1-165](+) Backbone[3443-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P P B	Backbone[331-2192](-) Payload[456-919](+) Payload[459-905](-) Backbone[331-2183](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[3279-3804](+) Backbone[3279-3880](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[3196-3731](+) Backbone[3196-3777](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[314-1144](-) Backbone[158-1144](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[2997-4789](+) ITR-FLIP[1-165](-) Backbone[2997-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[2968-6317](+) ITR-FLIP[62-86](+) Backbone[2968-6317](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2934-3804](+) Backbone[3783-3880](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2875-2954](-) Backbone[2851-2954](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[2873-4789](+) ITR-FLIP[1-165](-) Backbone[2873-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2836-4058](-) Backbone[2769-4058](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P I P B	Backbone[2774-5019](+) Payload[1-141](-) ITR-FLIP[1-165](-) Payload[1-141](+) Backbone[2774-5019](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B B B	Backbone[267-479](+) Backbone[4789-5710](+) Backbone[4789-5769](-) Backbone[267-479](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2631-4503](+) Backbone[2631-4503](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[260-1206](-) Backbone[260-1206](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[2527-4789](+) ITR-FLIP[1-165](-) Backbone[2527-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2517-4836](+) Backbone[2517-4780](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[2264-3195](-) Backbone[2237-3195](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B I	Backbone[2211-4789](+) ITR-FLIP[22-165](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[2023-4789](+) ITR-FLIP[1-165](-) Backbone[2023-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[1952-4650](-) Backbone[1938-4650](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[1891-3668](+) Backbone[1891-3696](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[1822-1836](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B	Backbone[1822-1833](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B P	Backbone[1822-1832](-) Payload[1382-1392](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[1638-4804](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B I B	Backbone[143-4789](+) ITR-FLIP[1-165](+) Backbone[143-4789](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[1314-3761](-) Backbone[1293-3761](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B B	Backbone[1272-1282](+) Backbone[1822-1836](+)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	False	B B	Backbone[1244-2562](+) Backbone[1244-2611](-)
other	1.0	-1	0.0002161227577263886	reverse_linear	False	False	False	B B	Backbone[1242-1252](-) Backbone[1821-1831](-)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B	Backbone[1168-5232](+)
other	1.0	-1	0.0002161227577263886	forward_linear	False	False	False	B P I	Backbone[1108-1373](+) Payload[1736-1872](+) ITR-FLIP[21-165](-)
other	1.0	-1	0.0002161227577263886	non_linear	False	False	True	B I P I B	Backbone[1-909](-) ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[21-165](-) Backbone[1-909](+)
